Title,URL,License,ID,File
Ocena przydatności klinicznej fluorescencji błękitu metylenowego w biopsji węzła wartowniczego w raku piersi,https://ppm.edu.pl/info/phd/GUM7d5c963a8ca845a0a750a0759a4847f6?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bprzydatno%25C5%259Bci%2Bklinicznej%2Bfluorescencji%2Bb%25C5%2582%25C4%2599kitu%2Bmetylenowego%2Bw%2Bbiopsji%2Bwe%25CC%25A8z%25C5%2582a%2Bwartowniczego%2Bw%2Braku%2Bpiersi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,698,https://ppm.edu.pl/docstore/download/GUM2a53ad3beed64424baabc8bfb52c2268/GUM7d5c963a8ca845a0a750a0759a4847f6.pdf?entityType=phd&entityId=GUM7d5c963a8ca845a0a750a0759a4847f6
Wykorzystanie pomiarów różnych frakcji wydychanego tlenku azotu do oceny stopnia ciężkości oraz odpowiedzi na leczenie u chorych na astmę,https://ppm.edu.pl/info/phd/UMBa2f0bc3c48584152b1852cc429afe247?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWykorzystanie%2Bpomiar%25C3%25B3w%2Br%25C3%25B3%25C5%25BCnych%2Bfrakcji%2Bwydychanego%2Btlenku%2Bazotu%2Bdo%2Boceny%2Bstopnia%2Bci%25C4%2599%25C5%25BCko%25C5%259Bci%2Boraz%2Bodpowiedzi%2Bna%2Bleczenie%2Bu%2Bchorych%2Bna%2Bastm%25C4%2599%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,699,https://ppm.edu.pl/docstore/download/UMBcf5c10008e0c47398afc663624c9b5ca/000005334.pdf?entityType=phd&entityId=UMBa2f0bc3c48584152b1852cc429afe247
Zastosowanie metod dezynfekcji drogą powietrzną do dekontaminacji powierzchni kabinowych i układów klimatyzacji samochodowych,https://ppm.edu.pl/info/phd/UMBcfa0584066f24b088f5bd171db197cc6?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZastosowanie%2Bmetod%2Bdezynfekcji%2Bdrog%25C4%2585%2Bpowietrzn%25C4%2585%2Bdo%2Bdekontaminacji%2Bpowierzchni%2Bkabinowych%2Bi%2Buk%25C5%2582ad%25C3%25B3w%2Bklimatyzacji%2Bsamochodowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,700,https://ppm.edu.pl/docstore/download/UMB9da64f8e3c1145b685877681e79a2f80/000005343.pdf?entityType=phd&entityId=UMBcfa0584066f24b088f5bd171db197cc6
Molecular mechanism of anticancer activity of novel 4-thiazolidinone derivatives,https://ppm.edu.pl/info/phd/UMBb247892afefd4dcfa146707493e2e09f?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BMolecular%2Bmechanism%2Bof%2Banticancer%2Bactivity%2Bof%2Bnovel%2B4-thiazolidinone%2Bderivatives%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,702,https://ppm.edu.pl/docstore/download/UMBf2a373c43b6b4b5bbebe28edc5b632ab/000005352.pdf?entityType=phd&entityId=UMBb247892afefd4dcfa146707493e2e09f
Ocena wybranych elementów układu stomatognatycznego u pacjentów leczonych bisfosfonianami z powodu nowotworów piersi i gruczołu krokowego z przerzutami do kości,https://ppm.edu.pl/info/phd/UMW02194423419748038a789bdf2029c7df?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwybranych%2Belement%25C3%25B3w%2Buk%25C5%2582adu%2Bstomatognatycznego%2Bu%2Bpacjent%25C3%25B3w%2Bleczonych%2Bbisfosfonianami%2Bz%2Bpowodu%2Bnowotwor%25C3%25B3w%2Bpiersi%2Bi%2Bgruczo%25C5%2582u%2Bkrokowego%2Bz%2Bprzerzutami%2Bdo%2Bko%25C5%259Bci%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,703,https://ppm.edu.pl/docstore/download/UMWd62a7ef9df5b4dfb8781e3ed8f3b98ff/Calik+Katarzyna.pdf?entityType=phd&entityId=UMW02194423419748038a789bdf2029c7df
Analiza skuteczności i bezpieczeństwa kardiowersji farmakologicznej napadowego migotania przedsionków ze szczególnym uwzględnieniem pacjentów z przewlekłą chorobą nerek,https://ppm.edu.pl/info/phd/GUM992e3cf5d86c4eb2a7797f87a3b9fc04?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bskuteczno%25C5%259Bci%2Bi%2Bbezpiecze%25C5%2584stwa%2Bkardiowersji%2Bfarmakologicznej%2Bnapadowego%2Bmigotania%2Bprzedsionk%25C3%25B3w%2Bze%2Bszczeg%25C3%25B3lnym%2Buwzgl%25C4%2599dnieniem%2Bpacjent%25C3%25B3w%2Bz%2Bprzewlek%25C5%2582%25C4%2585%2Bchorob%25C4%2585%2Bnerek%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,705,https://ppm.edu.pl/docstore/download/GUMc0f9a92a831f466f9204e7f859f55729/GUM992e3cf5d86c4eb2a7797f87a3b9fc04.pdf?entityType=phd&entityId=GUM992e3cf5d86c4eb2a7797f87a3b9fc04
Kliniczne znaczenie zmniejszonych wartości CRL w I trymestrze ciąży,https://ppm.edu.pl/info/phd/UMB1be05ec15e4e41b29bb8f6a2c1d7445d?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKliniczne%2Bznaczenie%2Bzmniejszonych%2Bwarto%25C5%259Bci%2BCRL%2Bw%2BI%2Btrymestrze%2Bci%25C4%2585%25C5%25BCy%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,707,https://ppm.edu.pl/docstore/download/UMB61a759d534f84f3498e399171faa222d/000005387.pdf?entityType=phd&entityId=UMB1be05ec15e4e41b29bb8f6a2c1d7445d
Porównanie skuteczności diagnostycznej metody Prechtla (GM) i Monachijskiej Funkcjonalnej Diagnostyki Rozwojowej (MFDR) w ocenie rozwoju wcześniaków i niemowląt do 3 miesiąca życia,https://ppm.edu.pl/info/phd/UMW82828fc3d7ba4dd091598ad4b3394d6a?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPor%25C3%25B3wnanie%2Bskuteczno%25C5%259Bci%2Bdiagnostycznej%2Bmetody%2BPrechtla%2B%2528GM%2529%2Bi%2BMonachijskiej%2BFunkcjonalnej%2BDiagnostyki%2BRozwojowej%2B%2528MFDR%2529%2Bw%2Bocenie%2Brozwoju%2Bwcze%25C5%259Bniak%25C3%25B3w%2Bi%2Bniemowl%25C4%2585t%2Bdo%2B3%2Bmiesi%25C4%2585ca%2B%25C5%25BCycia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,708,https://ppm.edu.pl/docstore/download/UMWbfca29839c734c08a7eb04238967fbf6/Chor%C4%85%C5%BCewska+Iwona.pdf?entityType=phd&entityId=UMW82828fc3d7ba4dd091598ad4b3394d6a
Zmiany koncentracji wybranych metabolitów w mózgach szczurów w wyniku suplementacji diety bakteriami Lactobacillus rhamnosus JB-1,https://ppm.edu.pl/info/phd/UMLad19f85288094335a9c01f21369aee3a?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZmiany%2Bkoncentracji%2Bwybranych%2Bmetabolit%25C3%25B3w%2Bw%2Bm%25C3%25B3zgach%2Bszczur%25C3%25B3w%2Bw%2Bwyniku%2Bsuplementacji%2Bdiety%2Bbakteriami%2BLactobacillus%2Brhamnosus%2BJB-1%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,709,https://ppm.edu.pl/docstore/download/UML1900b4d45808407ba6c2a1b3d0ec67b8/2022-084_ChudzikA_CC-BY.pdf?entityType=phd&entityId=UMLad19f85288094335a9c01f21369aee3a
Ocena nasilenia duszności i kosztów leczenia chorych na przewlekłe śródmiąższowe choroby płuc,https://ppm.edu.pl/info/phd/GUM195903e3a90b4c63b8b4d59644595eb1?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bnasilenia%2Bduszno%25C5%259Bci%2Bi%2Bkoszt%25C3%25B3w%2Bleczenia%2Bchorych%2Bna%2Bprzewlek%25C5%2582e%2B%25C5%259Br%25C3%25B3dmi%25C4%2585%25C5%25BCszowe%2Bchoroby%2Bp%25C5%2582uc%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,712,https://ppm.edu.pl/docstore/download/GUM7edb0f050f2b4bb08511c7d31f8fe2a6/GUM195903e3a90b4c63b8b4d59644595eb1.pdf?entityType=phd&entityId=GUM195903e3a90b4c63b8b4d59644595eb1
Biopsja węzła wartowniczego w czerniakach skóry z zastosowaniem właściwości fluorescencyjnych błękitu metylenowego oraz zastosowanie tego związku w chirurgii sterowanej obrazem,https://ppm.edu.pl/info/phd/GUMeca94194a9c040849a883979187f94fe?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBiopsja%2Bw%25C4%2599z%25C5%2582a%2Bwartowniczego%2Bw%2Bczerniakach%2Bsk%25C3%25B3ry%2Bz%2Bzastosowaniem%2Bw%25C5%2582a%25C5%259Bciwo%25C5%259Bci%2Bfluorescencyjnych%2Bb%25C5%2582%25C4%2599kitu%2Bmetylenowego%2Boraz%2Bzastosowanie%2Btego%2Bzwi%25C4%2585zku%2Bw%2Bchirurgii%2Bsterowanej%2Bobrazem%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,715,https://ppm.edu.pl/docstore/download/GUM9dd617d91da14cabb4194e6fb7e73455/GUMeca94194a9c040849a883979187f94fe.pdf?entityType=phd&entityId=GUMeca94194a9c040849a883979187f94fe
Usprawnianie funkcji kończyn górnych u dzieci z mózgowym porażeniem dziecięcym w warunkach domowych,https://ppm.edu.pl/info/phd/UML029ea546ac05459a8a087c7dbf9eebcc?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BUsprawnianie%2Bfunkcji%2Bko%25C5%2584czyn%2Bg%25C3%25B3rnych%2Bu%2Bdzieci%2Bz%2Bm%25C3%25B3zgowym%2Bpora%25C5%25BCeniem%2Bdzieci%25C4%2599cym%2Bw%2Bwarunkach%2Bdomowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,717,https://ppm.edu.pl/docstore/download/UMLbc265958d2264834a7273d266451b4aa/2022-099_Cyganik+W_CC-BY-NC.pdf?entityType=phd&entityId=UML029ea546ac05459a8a087c7dbf9eebcc
Ultrasonografia płuc w monitorowaniu śródoperacyjnych manewrów rekrutacyjnych,https://ppm.edu.pl/info/phd/GUM5e97141abe55423c8948e5f33f62a33f?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BUltrasonografia%2Bp%25C5%2582uc%2Bw%2Bmonitorowaniu%2B%25C5%259Br%25C3%25B3doperacyjnych%2Bmanewr%25C3%25B3w%2Brekrutacyjnych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,718,https://ppm.edu.pl/docstore/download/GUM361d4e4004534202842e186084f67a01/GUM5e97141abe55423c8948e5f33f62a33f.pdf?entityType=phd&entityId=GUM5e97141abe55423c8948e5f33f62a33f
Poznawcze uwarunkowania symptomów pozytywnych w zaburzeniach psychotycznych: badania dysfuncji metapoznania i poznania społecznego w powstawaniu urojeń,https://ppm.edu.pl/info/phd/UMWb57b1aa20d804d43b551c338d943ac79?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPoznawcze%2Buwarunkowania%2Bsymptom%25C3%25B3w%2Bpozytywnych%2Bw%2Bzaburzeniach%2Bpsychotycznych%253A%2Bbadania%2Bdysfuncji%2Bmetapoznania%2Bi%2Bpoznania%2Bspo%25C5%2582ecznego%2Bw%2Bpowstawaniu%2Buroje%25C5%2584%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,719,https://ppm.edu.pl/docstore/download/UMW2b84c3578eb84b1188b8c8fc70fc0b53/Cyrkot+Tomasz.pdf?entityType=phd&entityId=UMWb57b1aa20d804d43b551c338d943ac79
Liszaj twardzinowy u pacjentów poddanych obrzezaniu z powodu stulejki - ocena częśtości występowania oraz wpływu okluzji i drażniącego działania moczu na powstawanie liszaja twardzinowego prącia u mężczyzn,https://ppm.edu.pl/info/phd/GUM594f952e131c48709e271c60db5d2c4e?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BLiszaj%2Btwardzinowy%2Bu%2Bpacjent%25C3%25B3w%2Bpoddanych%2Bobrzezaniu%2Bz%2Bpowodu%2Bstulejki%2B-%2Bocena%2Bcz%25C4%2599%25C5%259Bto%25C5%259Bci%2Bwyst%25C4%2599powania%2Boraz%2Bwp%25C5%2582ywu%2Bokluzji%2Bi%2Bdra%25C5%25BCni%25C4%2585cego%2Bdzia%25C5%2582ania%2Bmoczu%2Bna%2Bpowstawanie%2Bliszaja%2Btwardzinowego%2Bpr%25C4%2585cia%2Bu%2Bm%25C4%2599%25C5%25BCczyzn%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,720,https://ppm.edu.pl/docstore/download/GUM0608fefd3347478987159f2888b176c4/GUM594f952e131c48709e271c60db5d2c4e.pdf?entityType=phd&entityId=GUM594f952e131c48709e271c60db5d2c4e
Ocena skuteczności leczenia łagodnych zwężeń górnego odcinka przewodu pokarmowego,https://ppm.edu.pl/info/phd/UMW2ea436207c644310a8420d5054113dc3?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bskuteczno%25C5%259Bci%2Bleczenia%2B%25C5%2582agodnych%2Bzw%25C4%2599%25C5%25BCe%25C5%2584%2Bg%25C3%25B3rnego%2Bodcinka%2Bprzewodu%2Bpokarmowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,721,https://ppm.edu.pl/docstore/download/UMW6feb7830cfba412a81a5c8b6a6ab5249/Czapla+Bart%C5%82omiej.pdf?entityType=phd&entityId=UMW2ea436207c644310a8420d5054113dc3
Bezpieczeństwo i skuteczność szczepień ochronnych przeciwko grypie u pacjentów poddawanych podskórnej terapii odczulającej,https://ppm.edu.pl/info/phd/UMWdd7e59434f9642b18257a69b282575c5?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBezpiecze%25C5%2584stwo%2Bi%2Bskuteczno%25C5%259B%25C4%2587%2Bszczepie%25C5%2584%2Bochronnych%2Bprzeciwko%2Bgrypie%2Bu%2Bpacjent%25C3%25B3w%2Bpoddawanych%2Bpodsk%25C3%25B3rnej%2Bterapii%2Bodczulaj%25C4%2585cej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,723,https://ppm.edu.pl/docstore/download/UMW17b7f737a09b4da9a104ffc9e5629b32/Czerwi%C5%84ska+Ewa.pdf?entityType=phd&entityId=UMWdd7e59434f9642b18257a69b282575c5
Wpływ związków polifenolowych z owoców aronii czarnoowocowej na układ oksydacyjno-redukcyjny ślinianki przyusznej szczurów narażonych na kadm,https://ppm.edu.pl/info/phd/UMB05df2408bdc7464994515755858b0d80?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Bzwi%25C4%2585zk%25C3%25B3w%2Bpolifenolowych%2Bz%2Bowoc%25C3%25B3w%2Baronii%2Bczarnoowocowej%2Bna%2Buk%25C5%2582ad%2Boksydacyjno-redukcyjny%2B%25C5%259Blinianki%2Bprzyusznej%2Bszczur%25C3%25B3w%2Bnara%25C5%25BConych%2Bna%2Bkadm%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,726,https://ppm.edu.pl/docstore/download/UMBee723da9803644e4a27cac2cbe85d166/000005275-wcag.pdf?entityType=phd&entityId=UMB05df2408bdc7464994515755858b0d80
Kliniczne i molekularne aspekty leczenia entezopatii nadkłykcia bocznego kości ramiennej z użyciem autologicznego osocza bogatopłytkowego,https://ppm.edu.pl/info/phd/UMW4a65362d6a484cf3a4c1db811d492def?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BKliniczne%2Bi%2Bmolekularne%2Baspekty%2Bleczenia%2Bentezopatii%2Bnadk%25C5%2582ykcia%2Bbocznego%2Bko%25C5%259Bci%2Bramiennej%2Bz%2Bu%25C5%25BCyciem%2Bautologicznego%2Bosocza%2Bbogatop%25C5%2582ytkowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,727,https://ppm.edu.pl/docstore/download/UMW72307c76c18a4537a890b551212777c7/Dejnek+Maciej.pdf?entityType=phd&entityId=UMW4a65362d6a484cf3a4c1db811d492def
Ocena aktywności in vitro pozakonazolu w stosunku do klinicznych szczepów nie-albicans Candida spp. izolowanych z jamy ustnej od pacjentów dorosłych z grup ryzyka,https://ppm.edu.pl/info/phd/UMLc379f51adb494df383cb1fa21f2a9431?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Baktywno%25C5%259Bci%2Bin%2Bvitro%2Bpozakonazolu%2Bw%2Bstosunku%2Bdo%2Bklinicznych%2Bszczep%25C3%25B3w%2Bnie-albicans%2BCandida%2Bspp.%2Bizolowanych%2Bz%2Bjamy%2Bustnej%2Bod%2Bpacjent%25C3%25B3w%2Bdoros%25C5%2582ych%2Bz%2Bgrup%2Bryzyka%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,729,https://ppm.edu.pl/docstore/download/UMLa488c17140ae42d28efeb3d1340335f9/36-2022_Dobiecka+E_CC-BY.pdf?entityType=phd&entityId=UMLc379f51adb494df383cb1fa21f2a9431
Rola wybranych osi chemokina-receptor w patogenezie raka endometrium,https://ppm.edu.pl/info/phd/UMB379920b14ad943dbb04c22ff02825412?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bwybranych%2Bosi%2Bchemokina-receptor%2Bw%2Bpatogenezie%2Braka%2Bendometrium%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,730,https://ppm.edu.pl/docstore/download/UMB97bae700a8044c47ba50d6eb1e7847cd/000005461.pdf?entityType=phd&entityId=UMB379920b14ad943dbb04c22ff02825412
Rola otyłości w leczeniu przewlekłej choroby nerek metodą transplantacji nerki,https://ppm.edu.pl/info/phd/GUMd7654c4edb254813a067f57cd1f3a4d5?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Boty%25C5%2582o%25C5%259Bci%2Bw%2Bleczeniu%2Bprzewlek%25C5%2582ej%2Bchoroby%2Bnerek%2Bmetod%25C4%2585%2Btransplantacji%2Bnerki%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,733,https://ppm.edu.pl/docstore/download/GUM3791836b281d403193b91bd68512089a/GUMd7654c4edb254813a067f57cd1f3a4d5.pdf?entityType=phd&entityId=GUMd7654c4edb254813a067f57cd1f3a4d5
Ocena porównawcza kwalifikacji i wyników pooperacyjnych u pacjentów z wszczepioną soczewką niedyfrakcyjną o wydłużonej ogniskowej z innymi soczewkami wewnątrzgałkowymi,https://ppm.edu.pl/info/phd/UMWeeae990b73334206bd2ba529a452aacf?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpor%25C3%25B3wnawcza%2Bkwalifikacji%2Bi%2Bwynik%25C3%25B3w%2Bpooperacyjnych%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bwszczepion%25C4%2585%2Bsoczewk%25C4%2585%2Bniedyfrakcyjn%25C4%2585%2Bo%2Bwyd%25C5%2582u%25C5%25BConej%2Bogniskowej%2Bz%2Binnymi%2Bsoczewkami%2Bwewn%25C4%2585trzga%25C5%2582kowymi%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,735,https://ppm.edu.pl/docstore/download/UMW3798538df880491db8281d9a013c6ec3/Do%C5%82owiec-Kwapisz+Anna.pdf?entityType=phd&entityId=UMWeeae990b73334206bd2ba529a452aacf
Ocena potrzeb leczenia ortodontycznego wśród pacjentów z zapaleniem przyzębia,https://ppm.edu.pl/info/phd/UMWaa67808df7d34fd2999182c8e6bfc38b?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bpotrzeb%2Bleczenia%2Bortodontycznego%2Bw%25C5%259Br%25C3%25B3d%2Bpacjent%25C3%25B3w%2Bz%2Bzapaleniem%2Bprzyz%25C4%2599bia%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,737,https://ppm.edu.pl/docstore/download/UMW962198dd7d5a4a5c9dbd4cc627080a3d/Drzystek+Magdalena.pdf?entityType=phd&entityId=UMWaa67808df7d34fd2999182c8e6bfc38b
Ocena zawartości białka p27Kip1 w komórkach przewlekłej białaczki limfocytowej oraz jej związek z przebiegiem choroby,https://ppm.edu.pl/info/phd/UMW1b73de7b37294960985e99705d119de4?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bzawarto%25C5%259Bci%2Bbia%25C5%2582ka%2Bp27Kip1%2Bw%2Bkom%25C3%25B3rkach%2Bprzewlek%25C5%2582ej%2Bbia%25C5%2582aczki%2Blimfocytowej%2Boraz%2Bjej%2Bzwi%25C4%2585zek%2Bz%2Bprzebiegiem%2Bchoroby%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,741,https://ppm.edu.pl/docstore/download/UMW07692de10caf49fcb74164cbc015e009/Dudzi%C5%84ski+Marek.pdf?entityType=phd&entityId=UMW1b73de7b37294960985e99705d119de4
The assessment of selected proteins related to synaptic plasticity in Alzheimer's Disease,https://ppm.edu.pl/info/phd/UMBaab128f30d24437aab16109f3e73aa51?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BThe%2Bassessment%2Bof%2Bselected%2Bproteins%2Brelated%2Bto%2Bsynaptic%2Bplasticity%2Bin%2BAlzheimer%2527s%2BDisease%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,742,https://ppm.edu.pl/docstore/download/UMB36220c5e1f924bb5977961d13d45d135/000005361.pdf?entityType=phd&entityId=UMBaab128f30d24437aab16109f3e73aa51
Nieinwazyjna diagnostyka prenatalna zygotyczności ciąż bliźniaczych w oparciu o analizę polimorfizmu markerów STR i DIP-STR w DNA pozakomórkowym izolowanym z krwi matki,https://ppm.edu.pl/info/phd/GUMbfa84463be624ee98dc917acb5f4bc2f?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BNieinwazyjna%2Bdiagnostyka%2Bprenatalna%2Bzygotyczno%25C5%259Bci%2Bci%25C4%2585%25C5%25BC%2Bbli%25C5%25BAniaczych%2Bw%2Boparciu%2Bo%2Banaliz%25C4%2599%2Bpolimorfizmu%2Bmarker%25C3%25B3w%2BSTR%2Bi%2BDIP-STR%2Bw%2BDNA%2Bpozakom%25C3%25B3rkowym%2Bizolowanym%2Bz%2Bkrwi%2Bmatki%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,744,https://ppm.edu.pl/docstore/download/GUM96cea8c280c946a08f0c7484ac00c909/GUMbfa84463be624ee98dc917acb5f4bc2f.pdf?entityType=phd&entityId=GUMbfa84463be624ee98dc917acb5f4bc2f
Ocena przydatności biomarkerów ostrego uszkodzenia nerki (AKI) w oznaczeniu stopnia uszkodzenia strukturalnego nerki po zabiegu litotrypsji pozaustrojowej,https://ppm.edu.pl/info/phd/UMWfefd6f9dc521488db3498a233f2554a4?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bprzydatno%25C5%259Bci%2Bbiomarker%25C3%25B3w%2Bostrego%2Buszkodzenia%2Bnerki%2B%2528AKI%2529%2Bw%2Boznaczeniu%2Bstopnia%2Buszkodzenia%2Bstrukturalnego%2Bnerki%2Bpo%2Bzabiegu%2Blitotrypsji%2Bpozaustrojowej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,746,https://ppm.edu.pl/docstore/download/UMW0bf91ccd096a42ee9a732aaa5f188387/Dzi%C4%99ga%C5%82a+Mateusz.pdf?entityType=phd&entityId=UMWfefd6f9dc521488db3498a233f2554a4
"Ocena wpływu wybranych czynników klinicznych, patomorfologicznych i uzyskanych w trakcie zabiegu operacyjnego na wyniki przeżycia całkowitego w raku jelita grubego. Badanie prospektywne, wieloośrodkowe",https://ppm.edu.pl/info/phd/GUM5088d1489f194371bc2ab17f9ae3b98b?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bwp%25C5%2582ywu%2Bwybranych%2Bczynnik%25C3%25B3w%2Bklinicznych%252C%2Bpatomorfologicznych%2Bi%2Buzyskanych%2Bw%2Btrakcie%2Bzabiegu%2Boperacyjnego%2Bna%2Bwyniki%2Bprze%25C5%25BCycia%2Bca%25C5%2582kowitego%2Bw%2Braku%2Bjelita%2Bgrubego.%2BBadanie%2Bprospektywne%252C%2Bwieloo%25C5%259Brodkowe%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC-SA,747,https://ppm.edu.pl/docstore/download/GUM86e50e278ed44dcc9fcf53938b284e32/GUM5088d1489f194371bc2ab17f9ae3b98b.pdf?entityType=phd&entityId=GUM5088d1489f194371bc2ab17f9ae3b98b
Leczenie akromegalii - powikłania i analiza kosztów w Polsce na podstawie ośrodka wrocławskiego,https://ppm.edu.pl/info/phd/UMWf8a982beb52349069e1468fe57ba04a3?affil=&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BLeczenie%2Bakromegalii%2B-%2Bpowik%25C5%2582ania%2Bi%2Banaliza%2Bkoszt%25C3%25B3w%2Bw%2BPolsce%2Bna%2Bpodstawie%2Bo%25C5%259Brodka%2Bwroc%25C5%2582awskiego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY-NC,748,https://ppm.edu.pl/docstore/download/UMW44a2d825a1a24a92a634d3e86c8f2318/Elbaum+Micha%C5%82.pdf?entityType=phd&entityId=UMWf8a982beb52349069e1468fe57ba04a3
